accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,smoothing_alpha,dirichlet_smoothing_enabled,dirichlet_alpha,dirichlet_prior_mode,decision_mode,score_threshold,auto_score_percentile,score_window,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density
0.7631814119749777,0.62708719851577,0.8407960199004975,0.718384697130712,gaussian_noise,SKAB,fold_2,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6113138686131386,0.8333333333333334,0.7052631578947368,original,SKAB,fold_2,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7551385165326184,0.6167883211678832,0.8407960199004975,0.7115789473684211,gaussian_noise,SKAB,fold_2,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6113138686131386,0.8333333333333334,0.7052631578947368,original,SKAB,fold_2,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6081560283687943,0.8532338308457711,0.7101449275362319,gaussian_noise,SKAB,fold_2,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6113138686131386,0.8333333333333334,0.7052631578947368,original,SKAB,fold_2,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7524575513851653,0.6118067978533095,0.8507462686567164,0.7117585848074922,gaussian_noise,SKAB,fold_2,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6113138686131386,0.8333333333333334,0.7052631578947368,original,SKAB,fold_2,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7488829311885612,0.6106032906764168,0.8308457711442786,0.7038988408851422,gaussian_noise,SKAB,fold_2,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.610366398570152,0.46815834767641995,0.681704260651629,0.5551020408163265,original,SKAB,fold_3,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.613941018766756,0.4712041884816754,0.6766917293233082,0.5555555555555556,gaussian_noise,SKAB,fold_3,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.46815834767641995,0.681704260651629,0.5551020408163265,original,SKAB,fold_3,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.5969615728328865,0.45666666666666667,0.6867167919799498,0.5485485485485485,gaussian_noise,SKAB,fold_3,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.46815834767641995,0.681704260651629,0.5551020408163265,original,SKAB,fold_3,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.613941018766756,0.4727272727272727,0.7167919799498746,0.5697211155378487,gaussian_noise,SKAB,fold_3,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.46815834767641995,0.681704260651629,0.5551020408163265,original,SKAB,fold_3,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6264521894548705,0.4842454394693201,0.731829573934837,0.5828343313373253,gaussian_noise,SKAB,fold_3,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.46815834767641995,0.681704260651629,0.5551020408163265,original,SKAB,fold_3,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6076854334226989,0.4663299663299663,0.6942355889724311,0.5579053373615307,gaussian_noise,SKAB,fold_3,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.3269927536231884,0.17547169811320754,0.23308270676691728,0.20021528525296017,original,SKAB,fold_4,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.302536231884058,0.15327102803738318,0.20551378446115287,0.17558886509635974,gaussian_noise,SKAB,fold_4,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3269927536231884,0.17547169811320754,0.23308270676691728,0.20021528525296017,original,SKAB,fold_4,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3061594202898551,0.15311909262759923,0.20300751879699247,0.17456896551724138,gaussian_noise,SKAB,fold_4,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3269927536231884,0.17547169811320754,0.23308270676691728,0.20021528525296017,original,SKAB,fold_4,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.30344202898550726,0.15355805243445692,0.20551378446115287,0.1757770632368703,gaussian_noise,SKAB,fold_4,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3269927536231884,0.17547169811320754,0.23308270676691728,0.20021528525296017,original,SKAB,fold_4,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3351449275362319,0.17726396917148363,0.23057644110275688,0.20043572984749455,gaussian_noise,SKAB,fold_4,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3269927536231884,0.17547169811320754,0.23308270676691728,0.20021528525296017,original,SKAB,fold_4,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3061594202898551,0.16817359855334538,0.23308270676691728,0.1953781512605042,gaussian_noise,SKAB,fold_4,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.5773651635720601,0.4547537227949599,0.9949874686716792,0.6242138364779874,original,SKAB,fold_5,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5658709106984969,0.44772727272727275,0.9874686716791979,0.616106333072713,gaussian_noise,SKAB,fold_5,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,42,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5773651635720601,0.4547537227949599,0.9949874686716792,0.6242138364779874,original,SKAB,fold_5,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5685234305923961,0.447831184056272,0.9573934837092731,0.610223642172524,gaussian_noise,SKAB,fold_5,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,123,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5773651635720601,0.4547537227949599,0.9949874686716792,0.6242138364779874,original,SKAB,fold_5,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.583554376657825,0.45842956120092376,0.9949874686716792,0.6276679841897234,gaussian_noise,SKAB,fold_5,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,2026,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5773651635720601,0.4547537227949599,0.9949874686716792,0.6242138364779874,original,SKAB,fold_5,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5596816976127321,0.443557582668187,0.974937343358396,0.609717868338558,gaussian_noise,SKAB,fold_5,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,7,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5773651635720601,0.4547537227949599,0.9949874686716792,0.6242138364779874,original,SKAB,fold_5,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5614500442086648,0.4441887226697353,0.9674185463659147,0.6088328075709779,gaussian_noise,SKAB,fold_5,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,999,4,3,3,0.9,0.5,False,5.0,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
